,index,codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
1674,24,3238,"Iron Mountain, MI (USA)",Men,133.0,0,2020,133,120.0,1.8,7.2,9.9,1,2020-02-16,2020JP3238RL,0
1675,22,3147,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-16,2020JP3147RLQ,0
1676,23,3147,Tauplitz/ Bad Mitterndorf (AUT),Men,235.0,0,2020,235,200.0,1.2,8.46,14.4,0,2020-02-16,2020JP3147RL,0
1677,5,3210,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-20,2020JP3210RLQ,0
1678,3,3211,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-21,2020JP3211RL,0
1679,8,3279,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,1,2020-02-22,2020JP3279RL,0
1680,0,3212,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-22,2020JP3212RLQ,0
1681,1,3212,Rasnov (ROU),Men,97.0,0,2020,97,90.0,2.0,7.0,8.0,0,2020-02-22,2020JP3212RL,0
1682,105,3090,Ljubno (SLO),Women,94.0,1,2020,94,85.0,2.0,7.0,8.0,0,2020-02-22,2020JP3090RL,0
1683,5,3280,Val di Fiemme (ITA),Men,104.0,0,2020,104,95.0,2.0,5.0,8.0,1,2020-02-23,2020JP3280RL,0
1684,102,3091,Ljubno (SLO),Women,94.0,0,2020,94,85.0,2.0,7.0,8.0,0,2020-02-23,2020JP3091RLQ,0
1685,103,3091,Ljubno (SLO),Women,94.0,0,2020,94,85.0,2.0,7.0,8.0,0,2020-02-23,2020JP3091RL,0
1686,20,3148,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-02-28,2020JP3148RLQ,0
1687,21,3148,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-02-28,2020JP3148RL,0
1688,47,3206,Rena (NOR),Men,139.0,0,2020,139,124.0,1.8,7.56,10.8,1,2020-02-29,2020JP3206RL,0
1689,18,3149,Lahti (FIN),Men,130.0,1,2020,130,116.0,1.8,7.56,9.9,0,2020-02-29,2020JP3149RL,0
1690,16,3150,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,0,2020-03-01,2020JP3150RL,0
1691,15,3151,Oslo (NOR),Men,134.0,0,2020,134,120.0,1.8,7.13,9.9,0,2020-03-06,2020JP3151RLQ,0
1692,40,3229,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-07,2020JP3229RL,0
1693,13,3152,Oslo (NOR),Men,134.0,1,2020,134,120.0,1.8,7.13,9.9,0,2020-03-07,2020JP3152RL,0
1694,101,3092,Oslo (NOR),Women,134.0,0,2020,134,120.0,1.8,7.13,9.9,0,2020-03-07,2020JP3092RLQ,0
1695,37,3230,Lahti (FIN),Men,130.0,0,2020,130,116.0,1.8,7.56,9.9,1,2020-03-08,2020JP3230RL,0
1696,11,3155,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-09,2020JP3155RL,0
1697,99,3094,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-09,2020JP3094RL,0
1698,9,3156,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3156RLQ,0
1699,10,3156,Lillehammer (NOR),Men,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3156RL,0
1700,96,3095,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3095RLQ,0
1701,97,3095,Lillehammer (NOR),Women,140.0,0,2020,140,123.0,1.8,7.56,9.9,0,2020-03-10,2020JP3095RL,0
1702,7,3157,Trondheim (NOR),Men,138.0,0,2020,138,124.0,1.8,7.45,10.8,0,2020-03-11,2020JP3157RLQ,0
1703,95,3096,Trondheim (NOR),Women,138.0,0,2020,138,124.0,1.8,7.45,10.8,0,2020-03-11,2020JP3096RLQ,0
1704,3,3139,Frenstat (CZE),Women,106.0,0,2021,106,95.0,2.0,7.0,8.0,2,2020-08-15,2021JP3139RL,
1705,0,3190,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,2,2020-08-21,2021JP3190RLQ,
1706,2,3155,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,2,2020-08-22,2021JP3155RL,
1707,1,3156,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,2,2020-08-23,2021JP3156RL,
1708,6,3197,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,1,2020-09-18,2021JP3197RL,0
1709,3,3198,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,1,2020-09-19,2021JP3198RL,0
1710,17,3178,Rasnov (ROU),Men,97.0,0,2021,97,90.0,2.0,7.0,8.0,3,2020-10-03,2021JP3178RL,0
1711,14,3180,Rasnov (ROU),Men,97.0,0,2021,97,90.0,2.0,7.0,8.0,3,2020-10-04,2021JP3180RL,0
1712,29,3037,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,0,2020-11-20,2021JP3037RLQ,0
1713,32,3035,Wisla (POL),Men,134.0,1,2021,134,120.0,1.8,7.24,10.8,0,2020-11-21,2021JP3035RL,0
1714,30,3036,Wisla (POL),Men,134.0,0,2021,134,120.0,1.8,7.24,10.8,0,2020-11-22,2021JP3036RL,0
1715,27,3038,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,0,2020-11-27,2021JP3038RLQ,0
1716,23,3040,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,0,2020-11-28,2021JP3040RL,0
1717,24,3039,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,0,2020-11-29,2021JP3039RLQ,0
1718,25,3039,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,0,2020-11-29,2021JP3039RL,0
1719,21,3041,Nizhny Tagil (RUS),Men,134.0,0,2021,134,120.0,1.8,7.24,9.9,0,2020-12-04,2021JP3041RLQ,0
1720,17,3043,Nizhny Tagil (RUS),Men,134.0,0,2021,134,120.0,1.8,7.24,9.9,0,2020-12-05,2021JP3043RL,0
1721,18,3042,Nizhny Tagil (RUS),Men,134.0,0,2021,134,120.0,1.8,7.24,9.9,0,2020-12-06,2021JP3042RLQ,0
1722,19,3042,Nizhny Tagil (RUS),Men,134.0,0,2021,134,120.0,1.8,7.24,9.9,0,2020-12-06,2021JP3042RL,0
1723,5,3001,Planica (SLO),Men,240.0,0,2021,240,200.0,1.2,8.64,14.4,3,2020-12-10,2021JP3001RLQ,0
1724,8,3249,Kandersteg (SUI),Women,106.0,0,2021,106,95.0,2.0,7.0,7.2,3,2020-12-11,2021JP3249RL,0
1725,3,3251,Kandersteg (SUI),Women,106.0,0,2021,106,95.0,2.0,7.0,7.2,3,2020-12-12,2021JP3251RL,0
1726,5,3250,Kandersteg (SUI),Men,106.0,0,2021,106,95.0,2.0,7.0,7.2,3,2020-12-12,2021JP3250RL,0
1727,3,3002,Planica (SLO),Men,240.0,0,2021,240,200.0,1.2,8.64,14.4,3,2020-12-12,2021JP3002RL,0
1728,1,3252,Kandersteg (SUI),Men,106.0,0,2021,106,95.0,2.0,7.0,7.2,3,2020-12-13,2021JP3252RL,0
1729,1,3003,Planica (SLO),Men,240.0,1,2021,240,200.0,1.2,8.64,14.4,3,2020-12-13,2021JP3003RL,0
1730,3,3266,Ramsau (AUT),Women,98.0,0,2021,98,90.0,2.0,7.0,8.0,0,2020-12-17,2021JP3266RLQ,0
1731,1,3267,Ramsau (AUT),Women,98.0,0,2021,98,90.0,2.0,7.0,8.0,0,2020-12-18,2021JP3267RL,0
1732,1,3246,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,1,2020-12-18,2021JP3246RL,0
1733,15,3045,Engelberg (SUI),Men,140.0,0,2021,140,125.0,1.8,7.56,10.44,0,2020-12-18,2021JP3045RLQ,0
1734,8,3092,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,1,2020-12-19,2021JP3092RL,0
1735,10,3091,Ruka (FIN),Men,142.0,0,2021,142,120.0,1.8,9.54,11.7,1,2020-12-19,2021JP3091RL,0
1736,11,3047,Engelberg (SUI),Men,140.0,0,2021,140,125.0,1.8,7.56,10.44,0,2020-12-19,2021JP3047RL,0
1737,12,3046,Engelberg (SUI),Men,140.0,0,2021,140,125.0,1.8,7.56,10.44,0,2020-12-20,2021JP3046RLQ,0
1738,13,3046,Engelberg (SUI),Men,140.0,0,2021,140,125.0,1.8,7.56,10.44,0,2020-12-20,2021JP3046RL,0
1739,48,3004,Oberstdorf (GER),Men,137.0,0,2021,137,120.0,1.8,8.1,10.8,0,2020-12-28,2021JP3004RLQ,0
1740,46,3005,Oberstdorf (GER),Men,137.0,0,2021,137,120.0,1.8,8.1,10.8,0,2020-12-29,2021JP3005RL,0
1741,44,3006,Garmisch Partenkirchen (GER),Men,142.0,0,2021,142,125.0,1.8,7.67,10.44,0,2020-12-31,2021JP3006RLQ,0
1742,42,3007,Garmisch Partenkirchen (GER),Men,142.0,0,2021,142,125.0,1.8,7.67,10.44,0,2021-01-01,2021JP3007RL,0
1743,40,3008,Innsbruck (AUT),Men,128.0,0,2021,128,120.0,1.8,7.02,9.9,0,2021-01-02,2021JP3008RLQ,0
1744,38,3009,Innsbruck (AUT),Men,128.0,0,2021,128,120.0,1.8,7.02,9.9,0,2021-01-03,2021JP3009RL,0
1745,36,3010,Bischofshofen (AUT),Men,142.0,0,2021,142,125.0,1.8,4.86,10.8,0,2021-01-05,2021JP3010RLQ,0
1746,34,3011,Bischofshofen (AUT),Men,142.0,0,2021,142,125.0,1.8,4.86,10.8,0,2021-01-06,2021JP3011RL,0
1747,9,3050,Titisee-Neustadt (GER),Men,142.0,0,2021,142,125.0,1.8,7.67,10.8,0,2021-01-08,2021JP3050RLQ,0
1748,12,3203,Zakopane (POL),Men,140.0,0,2021,134,125.0,1.8,7.56,10.8,3,2021-01-09,2021JP3203RL,0
1749,5,3052,Titisee-Neustadt (GER),Men,142.0,0,2021,142,125.0,1.8,7.67,10.8,0,2021-01-09,2021JP3052RL,0
1750,10,3204,Zakopane (POL),Men,140.0,0,2021,134,125.0,1.8,7.56,10.8,3,2021-01-10,2021JP3204RL,0
1751,7,3051,Titisee-Neustadt (GER),Men,142.0,0,2021,142,125.0,1.8,7.67,10.8,0,2021-01-10,2021JP3051RL,0
